id,message
"0", 'I still love my Kindle"4" but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.'
"4", 'I love my Kindle"4". No more stacks of books to trip over on the way to the loo.'
"0", "Although today's keynote rocked for every great announcement AT&amp;T shit on us just a little bit more."
"0", "@sheridanmarfil - its not so much my obsession with cell phones but the iphone!  i'm a slave to at&amp;t forever because of it. :"
"4", '@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?'
"4", '@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O"4" be joining in?'
"0", 'Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter'
"0", 'Today is a good day to dislike AT&amp;T. Vote out of office indeed @danielpunkass'
"4", "GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough!"
"0", 'looks like summize has gone down. too many tweets from WWDC perhaps?'
"4", 'I hope the girl at work  buys my '
"4", "Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle"4" http://bit.ly/i"0"eY @wroush"
"4", '@sklososky Thanks so much!!! ...from one of your *very* happy  winners ;  I was so surprised fabulous. Thank you! Best Kathleen'
"0", 'Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T'
"4", '@cwong"0" I have a  &amp; Sony PRS-5"0" Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.'
"4", 'S seems the best eReader but will it work in the UK and where can I get one?'
"4", 'I have a google addiction. Thank you for pointing that out @annamartin1"4"3. Hahaha.'
"4", '@ruby_gem My primary debit card is Visa Electron.'
"4", 'Off to the bank to get my new visa platinum card'
"0", "dearest @google you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?"
"4", 'has a date with bobby flay and gut fieri from food network'
"4", 'Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!'
"4", 'Gonna go see Bobby Flay "4"moro at Shoreline. Eat and drink. Gonna be good.'
"4", "can't wait for the great american food and music festival at shoreline tomorrow.  mm...katz pastrami and bobby flay. yes please."
"4", 'My dad was in NY for a day we ate at MESA grill last night and met Bobby Flay. So much fun except I completely lost my voice today.'
"0", 'Fighting with LaTex. Again...'
"0", "@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil"
"0", "7 hours. 7 hours of inkscape crashing normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more."
"0", Trouble in Iran I see. Hmm. Iran. Iran so far away.
"0", a3trf an bts kano choy choy yjybo rasy lkn alyom balzayd
"0", aldodo jayh tkml 3ly
"0", ahbbth hta aqn3na an ma fat mn al3mr kan antdar lh
"0", jals adakr
"0", yalyll tra aklj ktyr mchy
"0", lyh mhd ysoy m3y kda
"0", . . . . ant ymkn aly nasy ahdat albsrt qbl chhor ao mtghafl 3nha nqtloa mtdahryn bdm bard mno qtlhm
"0", allh y3yn bs
"0", atfrj 3la ada2athm ams tqryba klhm qrboa mn alfanz ala boby mn b3yd yasr mdry lyh
"0", mch oqth khals alt3b dh
"0", 3rfna anh alflos tghyr alnfos ama ttghyr oant mfls la hydy qlt adb
"0", rbna yrzqg bbn alhlal
"0", mqbolh mnk
"0", alsfyr alamryky kchf almstkhby
"0", allh yslmk
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", o 3ndma tsalny 3n ahbab hda alzman .. fajybk : 3abr ora2 3abr  o la ahd ydom..
"0", 3 alaql almay may3or ktr alnar
"0", oally mstlm
"0", mn ykhaf flys mna.. tsbhon 3la khyr #alnsr_alathad
"0", l3b fyna alb3od
"0", aftkrt fyh nas ysonha tl3t ohydh
"0", l3b fyna alb3od
"0", sktchaty alqdymh
"0", hdy almchklhh :(
"0", o llasf anh yrkd mob bs ymchy
"0", kyf soyty kda y astorh
"0", alabtsamh nfsha ma ttghyr
"0", lyh fy nas tkdb o t3tyk aml zayf
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", 3ndma nchtaq lmn fqdnahm  tghyb ldt kl chy balhyat abda lys shla ma ysma balhnyn ..
"0", bsm allh
"0", nfs tfkyry khsosa bojod hmto jnbh
"0", f3la jyl aol mrtahyn nfsya mo mtl allhyn kl oahd mnfs
"0", aloahd ahyana yt3b mn jmal abtsamt chkhsh almfdl
"0", y allh kyf aloahd ydakr bda alaz3j
"0", hdh hqyqt alkhayn aly ba3 bladh lajl tmryr ajndt alchkhsyt #fsad_ahmd_alfhd
"0", tkhtbt alchok ola tchak
"0", mhaolt qoyh jda lkn la mahy hy .. haol ana sraht bdyt akhaf 3la aljayzt
"0", matstkhdmch m3aya altlmyhat abda  abhrny bjraytk 3chan mabhrkch bghbayy
"0", myn srq afkary ?! kant l3bty m3ak oana balmtost
"0", achtqt l soalf ordt qlby bs abyha t3lm mn akhtaha
"0", nntdr #akhdod_alfyd
"0", ana mch khayftqoy qlbk
"0", molm jda .. an thadt mn thb mhtaja lahtmamh .. fttfaja bahtmamh bghyrk
"0", tb3a la ho ay hbd o fty o khlas?? kl oahd ykhlyh f bldh ahsn
"0", ch3or moj3 3ndma yklmk mljak alaol okank khyarh alakhyr
"0", la thryat alhb
"0", amtrt ballyl oana naymh?
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", arajoz bdhk kl khlq allh bbky b3yd 3n 3yn shaby 3chan mlqach f 3ynhm chfqt 3 haly #amyrt_albyla
"0", hta alhyoanat lha qlob othb #sbah_alkhmys
"0", anty llhyn tsyhyn ? khlas ya baba mafy chy ystahl :( dmo3k ghalyt
"0", la hol ola qot ala ballh astghfr allh
"0", qd abdo lk anny asbht la ahtm lkny aqsm lk anny lm akn ahtm mnd albdayt
"0", j3lkm matsdqon
"0", la aolah ma atfqna kda
"0", amy ahtaj ala an akhtby fy rhmk tanyt fqsaot alayam arhqt kahlyokhdlan ahdhm ach3l alras chyba)):
"0", albnakhy qal klmth
"0", oathda nfsy b3d
"0", qlby lboh mn qlb
"0", yarb bhalmtr matkhlyny 3la qyd dyk alamnyh :(
"0", jytk ofy sdry mn alb3d dyqh oaqfyt akhaoy dyqty mtl majyt :(
"0", hnam amty ya dmaghy
"0", tbony ao anam
"0", by3jbk alsyf ozhqt
"0", hmda llh .. alqyadt kma hy oala3dad fy tzayd .. ahrso tortkm .. fnhn nqtl3 fy chjrt jzorha ma zat mojodt .. #a3tsam_alqyadh_al3amh
"0", hrfya ymtlny
"0", ajml mn kdda machft :(
"0", snkhrj m3a ao nmot m3a
"0", ghltt mrt oqlt
"0", fy ost alakhtbarat
"0", yarb oallh mghbonh 3lyha
"0", allh ysm3 mnk
"0", alban kyk bta3a ola bta3 laboar
"0", onsmy kda onfot basbo3 klo amthanat
"0", allh yrzqna
"0", mo m3qol altotr hda  allh y3dy allylt 3la khyr
"0", alkonsrt ahla mn hyaty
"0", oya ktrhm fy akhr ftrh
"0", q3dny mn alnom
"0", ya satr lyh tyb
"0", aloahd khayf 3ly altorh dy chdyd ya rb tkml zy ma nhn 3ayzyn
"0", abgha bnt
"0", #alfyfa_yrd_ahtjaj_alhlal_shyh hta alfyfa dd alahly
"0", ahb gl ma fyg .. ala ghyabg
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", ya rb hon bqy
"0", ada2 oahd ob3dhaon da nayn ..totr
"0", ay oallh
"0", makdb oallh
"0", ma dh lya anty bqy htakly ayh
"0", trah ma kl yom oyknd
"0", yalytny mn byn alhdor ah
"0", alsrtan y3rf tryq kl mn ho jmyl anchallh htrj3 ahsn mn alaol rbna ychfyk
"0", #amtar_alchrqyh allhm kma aghtt alard asqy qlby frht tzyl bha alhmom oalahzan obchrny bma ysrny yarb
"0", allh ychfyh oyqomh bslamh oykhff 3nhm aloj3 oychfy akhty ya rb oyhon 3lyha oychfy kl mrda alsrtan oykhff 3lyhm
"0", almzaj khrb.
"0", allhm amyyn
"0", ya allh
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", nzoj lych manzoj
"0", #och_t3lmt_mn_aldnya2 an sahb alhachtaq blyd fy alamla2 !!
"0", ma fd yom bjyt oahd kly any hna la tbjyn alsoal ho lych tbjyn katlhm alfdol
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", alod3 alan . . #amtar_qtr #sot_almtr
"0", bq3d khms dqayq aqlb almfatyh fa ayda o anor balmobayl lhd ma ajyb almftah alsh .. oaol ma aosl llbab .. tqom almfatyh tq3 mna
"0", sbah alkhyr.. chno halxl o al tfch o aljo 3 tfchanh
"0", ana b3d jdy atnrfzz hyll .
"0", yom otaklyn rz
"0", aghnyh mkmlnach #tamr_3achor #bsoty
"0", "ant hta als3odyh khsarh 3lyk"
"0", yarb jyotk b3d
"0", makhsrtk abda b chchno htajk mtla '?
"0", mdry lyh a3jbny
"0", qal jay b3d qlyl ..
"0", lych tdkrt fdyohat qbl altrsym
"0", hbyby anty hdh oahchtny almrt alyayh masamhj ada mayyty
"0", la rayh alaol hlo
"0", aghnyh mkmlnach #tamr_3achor #bsoty
"0", ofy kl mrt qrrt bha an akrhk ch3rt bany ahbk aktr
"0", soyt lk laykat rdyha lahnty
"0", hdh hy alhyat moaqf tsdmg moaqf tbkyg moaqf bhajt ltjahlha otbqa hnag .. moaqf la tnsa..
"0", hlmt an alathad faz 3la alnsr -
"0", ma ahd yfhm kda
"0", oallh abtal lyt alch3b al3raqy ysoy mtlkm
"0", cho 3rfk anty normlamo tfhmy khsart 3lyk bs
"0", aso2 abtla2 abtla2 altfkyr ank tkon chkhs mdmn tfasyl thll alklam tsal nfsk f kl moqf alf soal 3qlk mrhq oant tzyd baltfkyr .
"0", arfqo bqlby ya jma3h o la 3ad tsoron almtr :(
"0", ola tmyl qlobna ..!! ala lmn ys3b 3lyna amtlakh
"0", #rsalh_lmn_fqdth samhny ya aby o3dtk ala abky fbkyt
"0", lahol ola qot ala ballh al3ly al3dym
"0", tyb ad3yly
"0", mkhy qbl la anam
"0", la oallh baqy ha t3zmna
"0", yarbyh kyf ysa3donh bdon trdd okhof allh yrzqhm s3adh aldaryn oyskhr lhm 3badh altybyn yarb
"0", l3b fyna alb3od
"0", ahla ch3or troh mkan mat3rf ahd fyh  bs tt3rf 3la ahd fyh yhly halmkan .. yahbyby halojh :( - r
"0", lo smhto aza mmkn ma fyha ghlbt y3ny snsnal fdt flstyn
"0", #qdha__ya__ahly allhm rymontada bkrh
"0", qsm ballh lo mafy toytr rah akon ah
"0", qbl alnom adkrk 3la alhlm yjm3 ma frqth alayam :( !
"0", oallh knt bchk f nfsy alhmdllh tl3t mch lohdy
"0", mtakd la la la la msthyl
"0", z3ym #da3ch fy #alymn ysl ala syyon #hrm_alsfyr
"0", kl alayam 3adyh ala hdak alyom :(
"0", atmna m yzojon mn bra al3aylh rah ykhrb alnsl hqhm hm abda3hm byn b3d
"0", y3mry kyf kbrna
"0", ofat tlo alofat .. #allhm an knt ana alqadmt fahsn khatmty oskhr ly mn yd3o ly don mll ..
"0", ana madhkny ala alrjal mo 3arf oyn allh hath
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", aof lych al3nsryt dy klhm 3yal chhor
"0", aldnya ghrqt amtar o brd kl hda oana naymh
"0", ahtaj alolyd bn tlal yla3bny zy bnth aghdyh y3tyny flos #och_t3lmt_mn_aldnya2
"0", majytk yatoytr. oana halty 3al majytk alaoana fyh alfyn 3lh
"0", antdrk olazlt mtmsk fyk oghyry llasf fyk yqhrny
"0", sahyt mn alnom oalchyatyn rakbytny
"0", ma rddoa ymh  ybh dmn alasoat lan asamyhm ytym oytymt lkn .. ! klyb | mn llytama
"0", omadrak maby
"0", ana mnbhrh balchkhs ally hbyth kl mrh achofha ahs any aol mrh achofha f3la mbhrh mdhlh tmlayk balasylh :(
"0", mhd yhb adhm nablsy ktry :(
"0", f3la nakrat m3rof tchtghl sa3h bs otchrdd !!
"0", my to achofh oana mn dakhly mqhorh
"0", ham: ana zy tyna baldbt
"0", ahbk bkl ma aotyt mn mrd #sot_alhq_lld3m #krob_alzhor_lld3m #alnrjs_lld3m #amyrh_almosm #3raq_alkhyr
"0", namjon da3s 3lyna maxrna rqmh
"0", yarb amtr 3la qlobna rda ofrha ynsyha kl mahznha #sa3h_astjabh
"0", tab3hm mmrh hloyn
"0", astna matqflch alhfrt adfnoha jnbhm 3 altoyt alla katbaha dy
"0", nfsy alaqy toytr bta3ha t3bt mn ktyr ma bdor 3lyha mmkn chyrr 3sa yjm3 alqlob otthd
"0", ayyh yalbat oallh any hzyn okhatry mxor
"0", akhyra ahdd hss
"0", ma ahb al3laqat alrsmyh lany sraht ma a3rf arsm
"0", qoanyn alghaz
"0", ghryb aldar
"0", mojb zayr aln3yryh oydor salb jad jad hta lo anh kbyr ahm chy jad t3al alkhas asr3 chy #salb
"0", allhm chtt chmlhm
"0", oallh ohdy machft chy ams tol allyl al3b b3dyn nmt oto qaymh adakr ma 3ndy khbr baldnya
"0", nfs alod3
"0", tra ma akrhha bs sdq ydhk
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", ns mchakly bsbb nbrt soty ana anaqch ohm yhsbony a3ln alhrb  myn mtly
"0", 3ndma ttkhylk farsha ottkhylha al3obh tdhk 3lyha ohy tbky mn ajlk ant lat3rf m3na alhb hqa ant la tsthq albqa2 hta fy batn alard
"0", oallh alhlal qahrny bs yla mo mchklh nht alhrh fy alhdaya
"0", altxt mornynj alhqyqy ho algha2 alamthanat
"0", alb3d 3n allh
"0", takhr alahlam yj3lna nkrhha #ykhbrny_alsbah
"0", lych ma3zmtony
"0", ahtsy qhoty alsoda2 aly mtl qlby
"0", lys 3lmy bh anh bhdh alqsot lknh rd ly alsf3t bqot 3chrt ad3af ahla chhd alsghyrt .. ahla bk y abnty fy hda al3alm chdyd alqsot
"0", allh layakhdk matkhtar tsor alchachh ala osoty t3ban
"0", mo 3ndy
"0", ald3oh mkhamt ao chno atl3y ly 3nd almhol
"0", ya akhoana o allh lst mtalbna ma athqq mnha ghyr mtlb oahd .. 3lykm allh alnas ma ttkhadl
"0", snyn osnyn oana sabr orah asbr kman okman :(
"0", oqtha tony mtkhrj mn altanoy
"0", t3aly nbky soa
"0", chklha tarykhyt llnsr
"0", khda sbrton bdh
"0", allh yrzqna #3la_sot_almtr
"0", qt3 qlby
"0", khlas bqa bthssony baldnb aktr m ana
"0", la hol o la qot ala ballh 3lyk qhr rby ysbrhm an cha2 allh mo3rha
"0", sam3h syah kok stan
"0", alhyn sdq ahly yom yqolon ly anh alf bnt ttmnak .. oala tslyk
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", adkrny ada anjrht oahmlok
"0", chklha kda almchklt any knt ortan omo fahm almsalt oqa3d ahos fyha
"0", naoy achtry
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", chklha joazh baydh mn albdayh yla khrboha oryhoa mlaykthm
"0", laq3dn 3la altryq oachtky
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", antm qrbtm mn thqyq aldory ohna alhbot
"0", mchklt lma a3z akhoyak ytzoj tthol lansan fady
"0", blyz 3tony ryakchn alold ally ysyh oyqol 3ady 3ady
"0", ntrjmha lk yasnj baltrky oalfarsy bhkm an doltk mghtsbh mn alatrak oalfrs oantm mt3odyn 3ady
"0", 3la chno malt
"0", bkhsos alydyby mta tghyrynh
"0", lyst alghrbt fqt mghadrt alotn ! bl hy ayda mghadrt aotan sghyrt mn hyatna k qlob mn nhb !
"0", ada aktchft anh hbybtk btdkhn tsybha ao tkml m3aha ?!?!
"0", ch3or jmyl bs ma ychmlny
"0", allhm achfy #frh_alblochy othr jsdha oaskb 3lyha anhara mn alrahh .
"0", mlahd ktyr ? ymkn 3lchan tfkyrk kan hyk o ant qdna bs alahoal tghyrt ybo hbyybt
"0", 3lqony b almrasyl oabyat alqsyd oastbaho skt alb3d qdhm 3ayfyn
"0", ana bkrh aljam3t
"0", jlst achtghl 3lyh lyn alfjr f alnhayt nq3 allab orah kl alchghl
"0", tstahl khyty am roan allh yhfdha oyhfdj zynb olo mhd mtab3ny bykm hqkm ma 3rftony
"0", bmot matoq3t yrd 3ly
"0", lm ajd frsh llt3byr 3n mda hby lk fdhbt b3yda odhb qlby m3k
"0", m as3d alqlb babtsamt mn yhb om at3sh b3x dalk
"0", oallh hda asmh mo zoran hda yslh toran khlony akml hdaya bs
"0", a3tdt 3lyk oalt3od akbr mn alhb ahyana
"0", lqd knt hdr mn aljmy3 .. ma3dak .
"0", byn tfkyry obaly :(
"0", ya rb ola ttqlna bha f ant ohdk ally 3alm byha
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", ashr 3chan atryk asla
"0", chark oqol rayk bs tqol n3m ant fahm 3chan dh rayk
"0", shyh la ahd yjbr ahd 3la albqa2 m3h ao alrhyl .
"0", ya akhoana o allh lst mtalbna ma athqq mnha ghyr mtlb oahd .. 3lykm allh alnas ma ttkhadl
"0", oboy od lof oslt sb3yn mlyon rht sa3tyn okl hda sar
"0", y rb jdt kman
"0", a3an allh qloba ahbt bsdq  fnkhdlt
"0", dkhlna mlyon bakhr dqyqt
"0", lsth alnas ally hnhar bsbbha o htchlny btzyd kl yom o almodo3 bys3b oallh
"0", asr3 snh baltarykh
"0", bnat hta lo y3lq la ttkhadlo
"0", mchan hyk qss.. syart 3rsy 3la khyr rh ykon fyha krsyyn bs. oallh yhdy aljmy3..
"0", lattakhroa lo smht ahna jy3anyn
"0", anakhlt 3yony mn alabtdayy ala altanoy alhmdllh
"0", ma3ndy ghyrk
"0", hyny nzlth bs lst ma jrbt
"0", altchyky.. mrchh ayda.. bs allh ykfyna chrh.. khlona 3la rafchan tkfon #alnsr_alathad
"0", la la ma bghynaha kda 3la halajoa2 aljmylh
"0", ryysyn fy yomyn qalo alrby3 al3rby nhna alktahh alafryqyt
"0", ays krym mbaklch ays krym bqaly aktr mn arb3 snyn
"0", ayn alsbyl ala osalk dlny
"0", alnas tdmn aghany oana mdmn 3yon
"0", hna ychqonk qbl mayjy alzon altalt
"0", allhm amyn
"0", oallh alhlal qahrny bs yla mo mchklh nht alhrh fy alhdaya
"0", #almcha3r_hallylh_tqol "mazlt ana alaol..abd matghyrt dak alqdym btybty obsfaty"
"0", ystahlonh oqlyl bhqhm b3d
"0", lala da klam acha3at say.. adona albrahyn kan fy
"0", kman aql mn alqlqas la z3lt bjd
"0", allhm achfy #frh_alblochy othr jsdha oaskb 3lyha anhara mn alrahh .
"0", arjok mtmchych .. ana lma bchofk oabslk bhs baman .. arjok mch 3aozt alch3or dh ydy3 mny
"0", odad amora jatt da kl alhsl..
"0", ay ghltt knt bht hdy
"0", la tkhch t3nt al3do  fho la y3rf amakn ald3f fyk .. bl akhch t3nt alsdyq  fho aktr chkhs khbyr fyk !..
"0", l3b fyna alb3od
"0", asoa allhdat bhyaty
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", 3b ma3ndy rsyd 3la almhmol
"0", #ntalb_bfth_mkbrat_almsajd hsbna allh oallh qlt adb malqyo ala oqt rmdan oaltraoyh kyf nhs brmdan oajoayh
"0", tqol alam : lm af3l chy2 soa anny akhdt mnh alhatf ky la yd3f bsrh oho alan yrfd alslh
"0", hyh 3rfth afa bs afa
"0", aqrfok 3la alsbh
"0", qryb jda y3ny mta thmst
"0", kmyh ltafh balfdyoo bsyh
"0", mahy khtoat alhsol 3la aljnsyt alsodanyt?
"0", yla nl3b
"0", bktblk hrfy omdmonh 3zaym mn alyom lakhr al3am lahnt oa3tbrha korh odrbt balqaym oakhr dqayq qbl ma anam lk ant
"0", rhl mnho yslyny osar alyom fy qbrh rhl 33ny ofarqny hzyn srt fy hsrh dkrth yom yhakyny oalbsmat mn tqrh .. #akhty
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", antdrk olazlt mtmsk fyk oghyry llasf fyk yqhrny
"0", salh almtlk : saqabl allh bojh abyd olm asrq dynar oahd l3d mno srq amoal alnazhyn
"0", boom aok
"0", yakhy aq3d taly allyl alhaly mlyyt
"0", ob3dyn ?! 3la aol tyarh llryad okhlst alhflh
"0", mn asmha qloomy :(
"0", chofyh ahsn mn ynhrq 3lyk
"0", aldmam oalryad amtrt oahna baqy
"0", hh hh
"0", ma rddoa ymh  ybh dmn alasoat lan asamyhm ytym oytymt lkn .. ! klyb | mn llytama
"0", ohydkr altarykh any fdlt mblt fy alklyt lhd ma moalyd dkhlo 3lya okman fy moad bhdr fyha m3ahm .. ana moosta2a2
"0", achtqt lk :(
"0", la 3ady  an cha2 allh yarb
"0", yazyn alfhol lma thyj
"0", mrhom yally b3d motk takdt an alhyat ally bdonk khsart #almcha3r_hallylh_tqol
"0", btlna notq bhda
"0", y3ny bkrh achylh lan mr yom
"0", n3m anha kyybyh otjyb aldyq allh ychfyk oy3afyk
"0", atmna an la tkon hdh hy altchkylh
"0", km 3dym ant ayha #al3raq
"0", tla bod khb :(
"0", ma yhdry almhdry ala mn hr alskhont #tnhyqt o lyst tghrydt
"0", aktr mqt3 dhkny halftrt hh
"0", rozy alfahyh
"0", bs aba al
"0", alryakchn alohyd aly athms lh ho dyzy maybalgh oklamh yjnn oahb chkhsyth
"0", chftoa ya3yal .. ana bsoy nfsy machft altghrydt dy oantm sooa hflt tkhrj b3d alamtyaz mafyh man3
"0", ord oghyom omtr ? hda t3oyd 3n sbah ams alkyyb :(
"0", alhlqt altaltt obalchot altany bda altchoyq
"0", tndyr tndyyr tndyyr
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", hdh aldnya zaylt o ana alyh raj3on
"0", balm3lqh ao alchokh lo hdl3 y3ny
"0", msthyl alch3r yosf ay tfsylh fjmalk oalghna2 lo kan kfayh alf ghnoh aghnyha lk :(
"0", bay mkan da
"0", mafy sbah alkhyr alyom
"0", b3lmk m3na fraqy o dymh
"0", akyd la
"0", la mob
"0", lkl mtab3 alf !!
"0", ftrt ghyab a3tdr mn aljmy3 3ndy drof od3oatkm ys3dkm
"0", oallh astoryt
"0", sbah alsbt
"0", ala mta ? oana ahtry qlbk ylyn :( oalnas ! ttqdm oana arj3 ora !
"0", ntrqb allhdat
"0", hdh aldnya mbnyt 3la alt3b
"0", allh ysamhk ya dya2
"0", abchrkm fth
"0", "tlatyn snt btrqs .. allylt rqstna" ana bbky dy hlaot chdydt bakh
"0", - alb3d la yqtrb mnk lmoasatk .. bl lytmyn ank ttalm ..
"0", #mbadl_jdt almkan mtofr bqy almbadl aljad almrbrb ally mo mtofr bdat 3yony tqfl noom
"0", sbah alnor ayha almtotr
"0", oana aftch fyha fy alyotyob atary antolghytoha
"0", antdrk olazlt mtmsk fyk oghyry llasf fyk yqhrny
"0", alfar fy 3hd khlyl jlal
"0", ams drb sot r3b orby mn qoth hsbth bra knh bra fy alhoch hq albyt orby qlby ydq mn yomha mn qoth
"0", l3b fyna alb3od
"0", khatry btot
"0", 3rfth ana sdmt knt ahs chghlhm hlo
"0", chklh mach
"0", y rb
"0", mn dy
"0", bnchkr allh ano alqlb 3dlt mo 3dm .. bdl alt3dyl arhm mn alxr
"0", chfty kyf
"0", allhm ofqny fy drasty oshl akhtbaraty
"0", hh tdkrt nfsy
"0", 3mty aljam3h tlbtj aba asbo3 bdon akhtbarat 3my aldktor tkfa tra tkfa thz rjal
"0", bs bfmy khlytk kda
"0", ma atsm3 lh ala ada jyt broh aldyrt
"0", nas tybyn aoy aoy .. lyh fdhony bs
"0", ay doryh tchofny alyom shbo lysny maby asoq hont maly khlq mchaoyr
"0", sbah alfl oalord oalyasmyn
"0", mafy sbah alkhyr alyom
"0", tkfon aby yrj3 almtr machfth
"0", tfl om3ah jychh mafych ay abda3
"0", ana aqolha anty la
"0", ktyyr oallh
"0", allh ysamh qsm alfyzya2 qbl knt koys
"0", alab rjl mkhtlf fy hyat kl ftah olo salt kl ftah mada .ttmna lqalt rjla" kaby
"0", htmoty m alhr
"0", bs ho ana akrh aokobo lanha km mrh khlt akary tbky bs ahb slslt ayby
"0", oallha 3yb
"0", m3 kl tl3t chms sot as3af btfot os3 tryq ya jd3 m3ana otn bymot ln nnsa
"0", fan jokh kan mtfayl fy aol chbabh ofy alakhr drb nfsh balnar oalmodo3 mkhyf oal3alm mkan mr3b 3zyzty majy
"0", nqol yarb ohy matqsr rah t3od t3bna
"0", tkfon la achof ahd hat aghnyt dmny dmny lanha oy3
"0", "krbla2k ana ahsha hy dary.." #hbyby_hsyn
"0", allh 3lyk yafkhr sfra land
"0", aloghd ally b alfydyo aboh b alhd aljnoby sm3 sot aboh oqam ybtsy
"0", l3b fyna alb3od
"0", ams oana fy alhlaq .. ftht hsab jzyl hq hlaqy osoyt lh bnft by oqlt lh mn alyom orayh mb daf3 lk kach
"0", myn roan !?
"0", lytny ma nmt aby achof
"0", ybalha qlb qoy
"0", sbhanh jlt qdrth
"0", lna allh
"0", alnas altby3yt bsdaqthm tqol : ahna mqrbyn mn b3d ahna mtl alakhoan alkh basttna2 tb3a sobr jonyor :
"0", bytqdm alathad oy3tyna aml ob3dha
"0", alhajt ly #tmnytyha fy hyatk dytyha olala .. ?? ana la
"0", ho ana qlt hajt
"0", asm3 mn ytklm
"0", 3yonk tghol yaghzal
"0", tsbhon 3la khyr
"0", n3m n3m n3m
"0", sdqny ahdhm layhdtk ktyra.. lknh yfkr bk aktr mmattsor
"0", oallh alhlal qahrny bs yla mo mchklh nht alhrh fy alhdaya
"0", nby altoayr mlyt kl choy abnchrh
"0", ay chy ma yfhmonh y3fsonh. 3yl aldymqratyt t3ny an alch3b ho ally yhll oyhrm!!
"0", alnas ally zy kda baqy mnhm 3chr nfrat mnhm choy oynqrdoa
"0", m ytbt
"0", ahbk bkl ma aotyt mn mrd #sot_alhq_lld3m #krob_alzhor_lld3m #alnrjs_lld3m #amyrh_almosm #3raq_alkhyr
"0", kl m klmt ahd yqoly khtmt kl almoad oana bs khtmt aol soal fy alktab
"0", oant ly mrhtch
"0", ghryb aldar
"0", tyb mb
"0", alsdq ma alom al3yal yom maybghon ytzojon aloahd yjm3 ratbh 3chan mchary3 llzmn oyjy alzoaj oalmqdmat hdy tchft kl chy
"0", . qly mta tntq oana achofk asnam ma hmha dyqy ozod ahtraqy . alcha3r: hmod jloy .
"0", srt afz mn nomy asyh oaqol dkhyyl allh rj3oh
"0", ja2 bbaly 3la tol
"0", chno alsalfh acho srty kory hmynh
"0", myn qal da alklam
"0", #m3syty_rahty nzzlt
"0", #hsbna_allh_on3m_alokyl #la_t3lyq lk allh #yaymn
"0", hram 3lyk ana mstqylh omantkhh f albyt
"0", o3dtny ban ykon ma bynna "abdy" onsyt an asalk aho hbk am oj3y ?
"0", yallh yanoaf
"0", oyn alhybt oalsolat oaljolat oalbaba rah oalbaba ja oy3bdonh ooalkh .. oakhrtha ysjd 3bodyt lmkhloqat
"0", 3lyhm mn allh ma ysthqon
"0", aylaf choy
"0", y3ny la syast fhmant ola hta 3lm? snt doyyt = ohdt msafat mch oqt.
"0", olma anty trohy myn hyfdly
"0", ma rh ahkylk almtl bs latrkn ktyr 3 aqoal alhjt allh yhfdha
"0", oz3lanh lyh
"0", rasy skhn mn alklam alfargh
"0", arjoch 3ly khan ma ydor khrdh baltfaytlan asla hta alkhrdt mkhlsh mn ns alchhr
"0", mtl hdf salm hlo bs mamnh faydt
"0", yqtrd a3tmdoa 3la 3dt frq fy ktabt hdh almlahdt
